"(Intercept)","Previous_ThrowR","Previous_ThrowS","Previous_Opponent_ThrowR","Previous_Opponent_ThrowS","Previous_ResultLoss","Previous_ResultWin","Variable"
-0.214991690172427,0.0836271231246943,0.159359690332897,0.635958116102626,0.367453486575613,-0.133347678784218,-0.172928222782491,"P"
0.0936375733367419,-0.0852159027503618,0.0817268721295335,0.425528940806872,-0.0322578826572609,0.139583913927798,0.185358591840382,"S"
